date,P_Kweek_-5_Kday_0_ETE_61_ORD_61_EXT_75_E2Ekor_70_EXTkor_60_DIFF_28,a,b,c,d,e
Wed Apr 08 21:00:00 UTC 2026,47.96241000000009,null,null,null,null,null
Wed Apr 08 22:00:00 UTC 2026,6.962410000000091,null,null,null,null,null
Wed Apr 08 23:00:00 UTC 2026,66.96241000000009,null,null,null,null,null
Thu Apr 09 00:00:00 UTC 2026,125.96241000000009,null,null,null,null,null
Thu Apr 09 01:00:00 UTC 2026,101.96241000000009,null,null,null,null,null
Thu Apr 09 02:00:00 UTC 2026,123.96241000000009,null,null,null,null,null
Thu Apr 09 03:00:00 UTC 2026,170.9624100000001,null,null,null,null,null
Thu Apr 09 04:00:00 UTC 2026,142.9624100000001,null,null,null,null,null
Thu Apr 09 05:00:00 UTC 2026,204.9624100000001,null,null,null,null,null
Thu Apr 09 06:00:00 UTC 2026,138.9624100000001,null,null,null,null,null
Thu Apr 09 07:00:00 UTC 2026,79.96241000000009,null,null,null,null,null
Thu Apr 09 08:00:00 UTC 2026,58.96241000000009,null,null,null,null,null
Thu Apr 09 09:00:00 UTC 2026,38.96241000000009,null,null,null,null,null
Thu Apr 09 10:00:00 UTC 2026,200.9624100000001,null,300.9624100000001,null,null,null
Thu Apr 09 11:00:00 UTC 2026,158.9624100000001,null,278.80856384615396,null,null,null
Thu Apr 09 12:00:00 UTC 2026,93.96241000000009,null,256.65471769230777,null,null,null
Thu Apr 09 13:00:00 UTC 2026,109.96241000000009,null,234.50087153846164,null,null,null
Thu Apr 09 14:00:00 UTC 2026,53.96241000000009,null,212.34702538461548,null,null,null
Thu Apr 09 15:00:00 UTC 2026,59.96241000000009,null,190.19317923076935,null,null,null
Thu Apr 09 16:00:00 UTC 2026,-10.03758999999991,null,168.03933307692316,null,null,null
Thu Apr 09 17:00:00 UTC 2026,-2.037589999999909,null,145.88548692307702,null,null,null
Thu Apr 09 18:00:00 UTC 2026,77.96241000000009,null,123.73164076923086,null,null,null
Thu Apr 09 19:00:00 UTC 2026,67.96241000000009,null,101.5777946153847,null,null,null
Thu Apr 09 20:00:00 UTC 2026,47.96241000000009,null,79.42394846153856,null,null,null
Thu Apr 09 21:00:00 UTC 2026,45.96241000000009,null,57.2701023076924,null,null,null
Thu Apr 09 22:00:00 UTC 2026,-42.03758999999991,null,35.116256153846244,null,null,null
Thu Apr 09 23:00:00 UTC 2026,-87.03758999999991,null,12.96241000000009,null,null,null
Fri Apr 10 00:00:00 UTC 2026,2.962410000000091,null,null,null,null,null
Fri Apr 10 01:00:00 UTC 2026,6.962410000000091,null,null,null,null,null
Fri Apr 10 02:00:00 UTC 2026,16.96241000000009,null,null,null,null,null
Fri Apr 10 03:00:00 UTC 2026,150.9624100000001,null,null,null,null,null
Fri Apr 10 04:00:00 UTC 2026,45.96241000000009,null,null,null,null,null
Fri Apr 10 05:00:00 UTC 2026,141.9624100000001,null,null,null,null,null
Fri Apr 10 06:00:00 UTC 2026,47.96241000000009,null,null,null,null,null
Fri Apr 10 07:00:00 UTC 2026,53.96241000000009,null,null,null,null,null
Fri Apr 10 08:00:00 UTC 2026,116.96241000000009,null,null,null,null,null
Fri Apr 10 09:00:00 UTC 2026,93.96241000000009,null,null,null,null,null
Fri Apr 10 10:00:00 UTC 2026,111.96241000000009,null,null,null,null,null
Fri Apr 10 11:00:00 UTC 2026,115.96241000000009,null,null,null,null,null
Fri Apr 10 12:00:00 UTC 2026,111.96241000000009,null,null,null,null,null
Fri Apr 10 13:00:00 UTC 2026,169.9624100000001,null,null,null,null,null
Fri Apr 10 14:00:00 UTC 2026,129.9624100000001,null,null,null,null,null
Fri Apr 10 15:00:00 UTC 2026,68.96241000000009,null,null,null,null,null
Fri Apr 10 16:00:00 UTC 2026,60.96241000000009,null,null,null,null,null
Fri Apr 10 17:00:00 UTC 2026,38.96241000000009,null,null,null,null,null
Fri Apr 10 18:00:00 UTC 2026,29.96241000000009,null,null,null,null,null
Fri Apr 10 19:00:00 UTC 2026,-28.03758999999991,null,null,null,null,null
Fri Apr 10 20:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Fri Apr 10 21:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Fri Apr 10 22:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Fri Apr 10 23:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 00:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 01:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 02:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 03:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 04:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 05:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 06:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 07:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 08:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 09:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 10:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 11:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 12:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 13:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 14:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 15:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 16:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 17:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 18:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 19:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 20:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 21:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 22:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sat Apr 11 23:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 00:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 01:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 02:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 03:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 04:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 05:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 06:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 07:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 08:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 09:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 10:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 11:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 12:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 13:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 14:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 15:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 16:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 17:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 18:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 19:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 20:00:00 UTC 2026,-3.037589999999909,null,null,null,null,null
Sun Apr 12 21:00:00 UTC 2026,36.96241000000009,null,null,null,null,null
Sun Apr 12 22:00:00 UTC 2026,19.96241000000009,null,null,null,null,null
Sun Apr 12 23:00:00 UTC 2026,80.96241000000009,null,null,null,null,null
Mon Apr 13 00:00:00 UTC 2026,78.96241000000009,null,null,null,null,null
Mon Apr 13 01:00:00 UTC 2026,79.96241000000009,null,null,null,null,null
Mon Apr 13 02:00:00 UTC 2026,75.96241000000009,null,null,null,null,null
Mon Apr 13 03:00:00 UTC 2026,154.9624100000001,null,null,null,null,null
Mon Apr 13 04:00:00 UTC 2026,223.9624100000001,null,null,null,null,null
Mon Apr 13 05:00:00 UTC 2026,221.9624100000001,null,null,null,null,null
Mon Apr 13 06:00:00 UTC 2026,244.9624100000001,null,null,null,null,null
Mon Apr 13 07:00:00 UTC 2026,250.9624100000001,null,null,null,null,null
Mon Apr 13 08:00:00 UTC 2026,197.9624100000001,null,null,null,null,null
Mon Apr 13 09:00:00 UTC 2026,234.9624100000001,null,null,null,null,null
Mon Apr 13 10:00:00 UTC 2026,233.9624100000001,null,null,null,null,null
Mon Apr 13 11:00:00 UTC 2026,186.9624100000001,null,null,null,null,null
Mon Apr 13 12:00:00 UTC 2026,236.9624100000001,null,null,null,null,null
Mon Apr 13 13:00:00 UTC 2026,149.9624100000001,null,null,null,null,null
Mon Apr 13 14:00:00 UTC 2026,242.9624100000001,null,null,null,null,null
Mon Apr 13 15:00:00 UTC 2026,148.9624100000001,null,null,null,null,null
Mon Apr 13 16:00:00 UTC 2026,226.9624100000001,null,null,null,null,null
Mon Apr 13 17:00:00 UTC 2026,231.9624100000001,null,null,null,null,null
Mon Apr 13 18:00:00 UTC 2026,261.9624100000001,null,361.9624100000001,null,null,null
Mon Apr 13 19:00:00 UTC 2026,229.9624100000001,null,358.3461309302326,null,null,null
Mon Apr 13 20:00:00 UTC 2026,162.9624100000001,null,354.7298518604652,null,null,null
Mon Apr 13 21:00:00 UTC 2026,199.9624100000001,null,351.11357279069773,null,null,null
Mon Apr 13 22:00:00 UTC 2026,169.9624100000001,null,347.4972937209303,null,null,null
Mon Apr 13 23:00:00 UTC 2026,165.9624100000001,null,343.88101465116284,null,null,null
Tue Apr 14 00:00:00 UTC 2026,196.9624100000001,null,340.2647355813954,null,null,null
Tue Apr 14 01:00:00 UTC 2026,203.9624100000001,null,336.648456511628,null,null,null
Tue Apr 14 02:00:00 UTC 2026,213.9624100000001,null,333.03217744186054,null,null,null
Tue Apr 14 03:00:00 UTC 2026,187.9624100000001,null,329.4158983720931,null,null,null
Tue Apr 14 04:00:00 UTC 2026,178.9624100000001,null,325.79961930232565,null,null,null
Tue Apr 14 05:00:00 UTC 2026,245.9624100000001,null,322.1833402325582,null,null,null
Tue Apr 14 06:00:00 UTC 2026,237.9624100000001,null,318.5670611627908,null,null,null
Tue Apr 14 07:00:00 UTC 2026,173.9624100000001,null,314.95078209302335,null,null,null
Tue Apr 14 08:00:00 UTC 2026,176.9624100000001,null,311.33450302325593,null,null,null
Tue Apr 14 09:00:00 UTC 2026,116.96241000000009,null,307.71822395348846,null,null,null
Tue Apr 14 10:00:00 UTC 2026,97.96241000000009,null,304.101944883721,null,null,null
Tue Apr 14 11:00:00 UTC 2026,110.96241000000009,null,300.48566581395363,null,null,null
Tue Apr 14 12:00:00 UTC 2026,94.96241000000009,null,296.86938674418616,null,null,null
Tue Apr 14 13:00:00 UTC 2026,149.9624100000001,null,293.2531076744187,null,null,null
Tue Apr 14 14:00:00 UTC 2026,123.96241000000009,null,289.63682860465127,null,null,null
Tue Apr 14 15:00:00 UTC 2026,66.96241000000009,null,286.0205495348838,null,null,null
Tue Apr 14 16:00:00 UTC 2026,26.96241000000009,null,282.4042704651164,null,null,null
Tue Apr 14 17:00:00 UTC 2026,39.96241000000009,null,278.7879913953489,null,null,null
Tue Apr 14 18:00:00 UTC 2026,64.96241000000009,null,275.1717123255815,null,null,null
Tue Apr 14 19:00:00 UTC 2026,98.96241000000009,null,271.555433255814,null,null,null
Tue Apr 14 20:00:00 UTC 2026,61.96241000000009,null,267.93915418604655,null,null,null
Tue Apr 14 21:00:00 UTC 2026,39.96241000000009,null,264.3228751162792,null,null,null
Tue Apr 14 22:00:00 UTC 2026,63.96241000000009,null,260.7065960465117,null,null,null
