date,P_Kweek_35_Kday_-5_ETE_61_ORD_63_EXT_74_E2Ekor_69_EXTkor_59_DIFF_29,a,b,c,d,e
Tue Apr 07 23:00:00 UTC 2026,228.05229999999938,null,345.0161554216861,null,null,null
Wed Apr 08 00:00:00 UTC 2026,258.0522999999994,null,349.0282036144572,null,null,null
Wed Apr 08 01:00:00 UTC 2026,175.05229999999938,null,353.0402518072283,null,null,null
Wed Apr 08 02:00:00 UTC 2026,257.0522999999994,null,357.0522999999994,null,null,null
Wed Apr 08 03:00:00 UTC 2026,211.05229999999938,null,null,null,null,null
Wed Apr 08 04:00:00 UTC 2026,187.05229999999938,null,null,null,null,null
Wed Apr 08 05:00:00 UTC 2026,209.05229999999938,null,null,null,null,null
Wed Apr 08 06:00:00 UTC 2026,226.05229999999938,null,null,null,null,null
Wed Apr 08 07:00:00 UTC 2026,236.05229999999938,null,null,null,null,null
Wed Apr 08 08:00:00 UTC 2026,240.05229999999938,null,null,null,null,null
Wed Apr 08 09:00:00 UTC 2026,216.05229999999938,null,null,null,null,null
Wed Apr 08 10:00:00 UTC 2026,244.05229999999938,null,null,null,null,null
Wed Apr 08 11:00:00 UTC 2026,207.05229999999938,null,null,null,null,null
Wed Apr 08 12:00:00 UTC 2026,162.05229999999938,null,null,null,null,null
Wed Apr 08 13:00:00 UTC 2026,204.05229999999938,null,null,null,null,null
Wed Apr 08 14:00:00 UTC 2026,162.05229999999938,null,null,null,null,null
Wed Apr 08 15:00:00 UTC 2026,158.05229999999938,null,null,null,null,null
Wed Apr 08 16:00:00 UTC 2026,80.05229999999938,null,null,null,null,null
Wed Apr 08 17:00:00 UTC 2026,146.05229999999938,null,null,null,null,null
Wed Apr 08 18:00:00 UTC 2026,254.05229999999938,null,null,null,null,null
Wed Apr 08 19:00:00 UTC 2026,280.0522999999994,null,null,null,null,null
Wed Apr 08 20:00:00 UTC 2026,266.0522999999994,null,null,null,null,null
Wed Apr 08 21:00:00 UTC 2026,215.05229999999938,null,null,null,null,null
Wed Apr 08 22:00:00 UTC 2026,240.05229999999938,null,null,null,null,null
