date,P_Kweek_-22_Kday_0_ETE_66_ORD_65_EXT_84_E2Ekor_83_EXTkor_65_DIFF_25,a,b,c,d,e
Mon Apr 13 06:00:00 UTC 2026,2354.581449999998,null,null,null,null,null
Mon Apr 13 07:00:00 UTC 2026,2352.581449999998,null,null,null,null,null
Mon Apr 13 08:00:00 UTC 2026,2094.581449999998,null,null,null,null,null
Mon Apr 13 09:00:00 UTC 2026,2760.581449999998,null,2860.581449999998,null,null,null
Mon Apr 13 10:00:00 UTC 2026,2483.581449999998,null,2589.504526923075,null,null,null
Mon Apr 13 11:00:00 UTC 2026,2181.581449999998,null,2318.4276038461517,null,null,null
Mon Apr 13 12:00:00 UTC 2026,1819.5814499999979,null,2047.3506807692288,null,null,null
Mon Apr 13 13:00:00 UTC 2026,1538.5814499999979,null,1776.2737576923055,null,null,null
Mon Apr 13 14:00:00 UTC 2026,1865.5814499999979,null,1505.1968346153826,null,null,null
Mon Apr 13 15:00:00 UTC 2026,1574.5814499999979,null,1234.1199115384593,null,null,null
Mon Apr 13 16:00:00 UTC 2026,1198.5814499999979,null,963.0429884615364,null,null,null
Mon Apr 13 17:00:00 UTC 2026,1424.5814499999979,null,691.9660653846133,null,null,null
Mon Apr 13 18:00:00 UTC 2026,1263.5814499999979,null,420.8891423076903,null,null,null
Mon Apr 13 19:00:00 UTC 2026,1303.5814499999979,null,149.81221923076708,null,null,null
Mon Apr 13 20:00:00 UTC 2026,910.5814499999979,null,-121.26470384615595,null,null,null
Mon Apr 13 21:00:00 UTC 2026,-566.4185500000021,null,-392.3416269230791,null,null,null
Mon Apr 13 22:00:00 UTC 2026,-763.4185500000021,null,-663.4185500000021,null,null,null
Mon Apr 13 23:00:00 UTC 2026,332.58144999999786,null,null,null,null,null
Tue Apr 14 00:00:00 UTC 2026,960.5814499999979,null,null,null,null,null
