date,P_Kweek_51_Kday_56_ETE_62_ORD_61_EXT_73_E2Ekor_74_EXTkor_61_DIFF_27,a,b,c,d,e
Wed Apr 08 09:00:00 UTC 2026,-217.01975999999559,null,450.9802400000044,null,null,null
Wed Apr 08 10:00:00 UTC 2026,8.980240000004414,null,517.0802400000044,null,null,null
Wed Apr 08 11:00:00 UTC 2026,113.98024000000441,null,583.1802400000043,null,null,null
Wed Apr 08 12:00:00 UTC 2026,559.9802400000044,null,649.2802400000045,null,null,null
Wed Apr 08 13:00:00 UTC 2026,252.98024000000441,null,715.3802400000044,null,null,null
Wed Apr 08 14:00:00 UTC 2026,178.98024000000441,null,781.4802400000044,null,null,null
Wed Apr 08 15:00:00 UTC 2026,258.9802400000044,null,847.5802400000044,null,null,null
Wed Apr 08 16:00:00 UTC 2026,430.9802400000044,null,913.6802400000043,null,null,null
Wed Apr 08 17:00:00 UTC 2026,799.9802400000044,null,979.7802400000045,null,null,null
Wed Apr 08 18:00:00 UTC 2026,757.9802400000044,null,1045.8802400000043,null,null,null
Wed Apr 08 19:00:00 UTC 2026,1011.9802400000044,null,1111.9802400000044,null,null,null
Wed Apr 08 20:00:00 UTC 2026,930.9802400000044,null,null,null,null,null
Wed Apr 08 21:00:00 UTC 2026,735.9802400000044,null,null,null,null,null
Wed Apr 08 22:00:00 UTC 2026,614.9802400000044,null,null,null,null,null
Wed Apr 08 23:00:00 UTC 2026,655.9802400000044,null,null,null,null,null
Thu Apr 09 00:00:00 UTC 2026,452.9802400000044,null,null,null,null,null
Thu Apr 09 01:00:00 UTC 2026,455.9802400000044,null,null,null,null,null
Thu Apr 09 02:00:00 UTC 2026,456.9802400000044,null,null,null,null,null
Thu Apr 09 03:00:00 UTC 2026,420.9802400000044,null,null,null,null,null
Thu Apr 09 04:00:00 UTC 2026,506.9802400000044,null,null,null,null,null
Thu Apr 09 05:00:00 UTC 2026,401.9802400000044,null,null,null,null,null
Thu Apr 09 06:00:00 UTC 2026,331.9802400000044,null,null,null,null,null
Thu Apr 09 07:00:00 UTC 2026,455.9802400000044,null,null,null,null,null
Thu Apr 09 08:00:00 UTC 2026,432.9802400000044,null,null,null,null,null
Thu Apr 09 09:00:00 UTC 2026,310.9802400000044,null,null,null,null,null
Thu Apr 09 10:00:00 UTC 2026,529.9802400000044,null,null,null,null,null
Thu Apr 09 11:00:00 UTC 2026,493.9802400000044,null,null,null,null,null
Thu Apr 09 12:00:00 UTC 2026,661.9802400000044,null,null,null,null,null
Thu Apr 09 13:00:00 UTC 2026,417.9802400000044,null,null,null,null,null
Thu Apr 09 14:00:00 UTC 2026,159.98024000000441,null,null,null,null,null
Thu Apr 09 15:00:00 UTC 2026,-64.01975999999559,null,null,null,null,null
Thu Apr 09 16:00:00 UTC 2026,25.980240000004414,null,null,null,null,null
Thu Apr 09 17:00:00 UTC 2026,79.98024000000441,null,null,null,null,null
Thu Apr 09 18:00:00 UTC 2026,129.98024000000441,null,null,null,null,null
Thu Apr 09 19:00:00 UTC 2026,114.98024000000441,null,null,null,null,null
Thu Apr 09 20:00:00 UTC 2026,29.980240000004414,null,null,null,null,null
Thu Apr 09 21:00:00 UTC 2026,131.98024000000441,null,null,null,null,null
Thu Apr 09 22:00:00 UTC 2026,-85.01975999999559,null,null,null,null,null
Thu Apr 09 23:00:00 UTC 2026,-342.0197599999956,null,null,null,null,null
Fri Apr 10 00:00:00 UTC 2026,-245.01975999999559,null,null,null,null,null
Fri Apr 10 01:00:00 UTC 2026,-254.01975999999559,null,null,null,null,null
Fri Apr 10 02:00:00 UTC 2026,-279.0197599999956,null,null,null,null,null
Fri Apr 10 03:00:00 UTC 2026,-291.0197599999956,null,null,null,null,null
Fri Apr 10 04:00:00 UTC 2026,-139.01975999999559,null,null,null,null,null
Fri Apr 10 05:00:00 UTC 2026,-347.0197599999956,null,null,null,null,null
Fri Apr 10 06:00:00 UTC 2026,-576.0197599999956,null,-476.0197599999956,null,null,null
Fri Apr 10 07:00:00 UTC 2026,-485.0197599999956,null,-336.5197599999956,null,null,null
Fri Apr 10 08:00:00 UTC 2026,-353.0197599999956,null,-197.01975999999559,null,null,null
Fri Apr 10 09:00:00 UTC 2026,-243.01975999999559,null,-57.519759999995586,null,null,null
Fri Apr 10 10:00:00 UTC 2026,-69.01975999999559,null,81.98024000000441,null,null,null
